FID,fid,the_geom,NAME,UNIT,VILCODE,EACODE,TACODE,DISTCODE,TANAME,DISTRICT,UTMEAST,UTMNORTH,X_COORD,Y_COORD
mw_villagespoints.34880,34880,POINT (34.79196910534753 -15.57658905721746),Mzigala,Vil,30504001006,30504001,30504,305,TA Kunthembwe,Blantyre,692151.125,8277092,34.79181,-15.5582
mw_villagespoints.34881,34881,POINT (34.79196910534753 -15.57658905721746),Chikira,Vil,30504001014,30504001,30504,305,TA Kunthembwe,Blantyre,692151.125,8277092,34.79181,-15.5582
mw_villagespoints.34882,34882,POINT (34.83742032240378 -15.573756247056057),Chikira,Vil,30504002014,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34883,34883,POINT (34.83742032240378 -15.573756247056057),Mwita,Vil,30504002011,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34884,34884,POINT (34.83742032240378 -15.573756247056057),Kutama,Vil,30504002010,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34885,34885,POINT (34.83742032240378 -15.573756247056057),Kankhonde,Vil,30504002009,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34886,34886,POINT (34.83742032240378 -15.573756247056057),Kachakwala,Vil,30504002005,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34887,34887,POINT (34.83742032240378 -15.573756247056057),Gwadani,Vil,30504002067,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34888,34888,POINT (34.83742032240378 -15.573756247056057),Mzigala,Vil,30504002006,30504002,30504,305,TA Kunthembwe,Blantyre,697028.9375,8277364,34.83726,-15.55537
mw_villagespoints.34889,34889,POINT (34.80521436876299 -15.618436786075918),Gwadani,Vil,30504003067,30504003,30504,305,TA Kunthembwe,Blantyre,693532.5625,8272449.25,34.80505,-15.60005
mw_villagespoints.34890,34890,POINT (34.80521436876299 -15.618436786075918),Ngoleka,Vil,30504003013,30504003,30504,305,TA Kunthembwe,Blantyre,693532.5625,8272449.25,34.80505,-15.60005
mw_villagespoints.34891,34891,POINT (34.80521436876299 -15.618436786075918),Namputa,Vil,30504003100,30504003,30504,305,TA Kunthembwe,Blantyre,693532.5625,8272449.25,34.80505,-15.60005
mw_villagespoints.34892,34892,POINT (34.80521436876299 -15.618436786075918),Kaliati,Vil,30504003077,30504003,30504,305,TA Kunthembwe,Blantyre,693532.5625,8272449.25,34.80505,-15.60005
mw_villagespoints.34893,34893,POINT (34.80521436876299 -15.618436786075918),Chimkwinda,Vil,30504003078,30504003,30504,305,TA Kunthembwe,Blantyre,693532.5625,8272449.25,34.80505,-15.60005
mw_villagespoints.34894,34894,POINT (34.80521436876299 -15.618436786075918),Kanyanda,Vil,30504003016,30504003,30504,305,TA Kunthembwe,Blantyre,693532.5625,8272449.25,34.80505,-15.60005
mw_villagespoints.34895,34895,POINT (34.85230767968473 -15.616460801397139),Kutama,Vil,30504004010,30504004,30504,305,TA Kunthembwe,Blantyre,698584.7188,8272624.5,34.85214,-15.59807
mw_villagespoints.34896,34896,POINT (34.85230767968473 -15.616460801397139),Ngoleka,Vil,30504004013,30504004,30504,305,TA Kunthembwe,Blantyre,698584.7188,8272624.5,34.85214,-15.59807
mw_villagespoints.34897,34897,POINT (34.85230767968473 -15.616460801397139),Gwadani,Vil,30504004067,30504004,30504,305,TA Kunthembwe,Blantyre,698584.7188,8272624.5,34.85214,-15.59807
mw_villagespoints.34898,34898,POINT (34.869180361727715 -15.606901668931156),Kesinala,Vil,30504005002,30504005,30504,305,TA Kunthembwe,Blantyre,700403.4688,8273666.5,34.86901,-15.58851
mw_villagespoints.34899,34899,POINT (34.869180361727715 -15.606901668931156),Gomani,Vil,30504005021,30504005,30504,305,TA Kunthembwe,Blantyre,700403.4688,8273666.5,34.86901,-15.58851
mw_villagespoints.34900,34900,POINT (34.878134111462394 -15.633338527899822),Mabuleni,Vil,30504006025,30504006,30504,305,TA Kunthembwe,Blantyre,701337.9063,8270732.5,34.87797,-15.61495
mw_villagespoints.34901,34901,POINT (34.878134111462394 -15.633338527899822),Kubalaza,Vil,30504006024,30504006,30504,305,TA Kunthembwe,Blantyre,701337.9063,8270732.5,34.87797,-15.61495
mw_villagespoints.34902,34902,POINT (34.882248262083564 -15.65512417608777),Makunje,Vil,30504007026,30504007,30504,305,TA Kunthembwe,Blantyre,701757.7188,8268317.75,34.88208,-15.63674
mw_villagespoints.34903,34903,POINT (34.882248262083564 -15.65512417608777),Galufu,Vil,30504007027,30504007,30504,305,TA Kunthembwe,Blantyre,701757.7188,8268317.75,34.88208,-15.63674
mw_villagespoints.34904,34904,POINT (34.89431571669093 -15.646742763963063),Kumbilina,Vil,30504008028,30504008,30504,305,TA Kunthembwe,Blantyre,703059.9063,8269233.75,34.89415,-15.62835
mw_villagespoints.34905,34905,POINT (34.89431571669093 -15.646742763963063),Kudzoole,Vil,30504008023,30504008,30504,305,TA Kunthembwe,Blantyre,703059.9063,8269233.75,34.89415,-15.62835
mw_villagespoints.34906,34906,POINT (34.89911349682293 -15.636085686579179),Tanganyika,Vil,30504009003,30504009,30504,305,TA Kunthembwe,Blantyre,703584.9063,8270408.5,34.89894,-15.6177
mw_villagespoints.34907,34907,POINT (34.89911349682293 -15.636085686579179),Jumbe,Vil,30504009030,30504009,30504,305,TA Kunthembwe,Blantyre,703584.9063,8270408.5,34.89894,-15.6177
mw_villagespoints.34908,34908,POINT (34.89911349682293 -15.636085686579179),Kamowa,Vil,30504009031,30504009,30504,305,TA Kunthembwe,Blantyre,703584.9063,8270408.5,34.89894,-15.6177
mw_villagespoints.34909,34909,POINT (34.90709598490125 -15.66672885912919),Mkwezalamba,Vil,30504010037,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34910,34910,POINT (34.90709598490125 -15.66672885912919),Samama,Vil,30504010101,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34911,34911,POINT (34.90709598490125 -15.66672885912919),Kadikila,Vil,30504010056,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34912,34912,POINT (34.90709598490125 -15.66672885912919),Kamwetsa,Vil,30504010045,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34913,34913,POINT (34.90709598490125 -15.66672885912919),Mvundula,Vil,30504010039,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34914,34914,POINT (34.90709598490125 -15.66672885912919),Chikumbu,Vil,30504010034,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34915,34915,POINT (34.90709598490125 -15.66672885912919),Chiuziliro,Vil,30504010032,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34916,34916,POINT (34.90709598490125 -15.66672885912919),Kamowa,Vil,30504010031,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34917,34917,POINT (34.90709598490125 -15.66672885912919),Andiseni Self- Boarding,Vil,30504010004,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34918,34918,POINT (34.90709598490125 -15.66672885912919),Magombo,Vil,30504010040,30504010,30504,305,TA Kunthembwe,Blantyre,704410.4375,8267009.75,34.90693,-15.64834
mw_villagespoints.34919,34919,POINT (34.914303079687365 -15.683410300841118),Kamwetsa,Vil,30504011045,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34920,34920,POINT (34.914303079687365 -15.683410300841118),Andiseni,Vil,30504011035,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34921,34921,POINT (34.914303079687365 -15.683410300841118),Magombo,Vil,30504011040,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34922,34922,POINT (34.914303079687365 -15.683410300841118),Chathamanga,Vil,30504011043,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34923,34923,POINT (34.914303079687365 -15.683410300841118),M'banda,Vil,30504011038,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34924,34924,POINT (34.914303079687365 -15.683410300841118),Mvundula,Vil,30504011039,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34925,34925,POINT (34.914303079687365 -15.683410300841118),Chumachiyenda,Vil,30504011042,30504011,30504,305,TA Kunthembwe,Blantyre,705166.5,8265156.75,34.91413,-15.66502
mw_villagespoints.34926,34926,POINT (34.90162986483159 -15.691775608116252),Kamwetsa,Vil,30504012045,30504012,30504,305,TA Kunthembwe,Blantyre,703799.5,8264243.25,34.90146,-15.67339
mw_villagespoints.34927,34927,POINT (34.90162986483159 -15.691775608116252),Kudzoole,Vil,30504012023,30504012,30504,305,TA Kunthembwe,Blantyre,703799.5,8264243.25,34.90146,-15.67339
mw_villagespoints.34928,34928,POINT (34.90162986483159 -15.691775608116252),Chikumbu,Vil,30504012034,30504012,30504,305,TA Kunthembwe,Blantyre,703799.5,8264243.25,34.90146,-15.67339
mw_villagespoints.34929,34929,POINT (34.90162986483159 -15.691775608116252),Makanda,Vil,30504012044,30504012,30504,305,TA Kunthembwe,Blantyre,703799.5,8264243.25,34.90146,-15.67339
mw_villagespoints.34930,34930,POINT (34.883846238490925 -15.716068233822066),Ganda,Vil,30504013049,30504013,30504,305,TA Kunthembwe,Blantyre,701869.0857,8261572,34.88368,-15.69768
mw_villagespoints.34931,34931,POINT (34.883846238490925 -15.716068233822066),Chazemba,Vil,30504013047,30504013,30504,305,TA Kunthembwe,Blantyre,701869.0857,8261572,34.88368,-15.69768
mw_villagespoints.34932,34932,POINT (34.883846238490925 -15.716068233822066),Chiuziliro,Vil,30504013032,30504013,30504,305,TA Kunthembwe,Blantyre,701869.0857,8261572,34.88368,-15.69768
mw_villagespoints.34933,34933,POINT (34.883846238490925 -15.716068233822066),Makanjira,Vil,30504013046,30504013,30504,305,TA Kunthembwe,Blantyre,701869.0857,8261572,34.88368,-15.69768
mw_villagespoints.34934,34934,POINT (34.87414601769412 -15.692631970451862),Kumthawila,Vil,30504014050,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34935,34935,POINT (34.87414601769412 -15.692631970451862),Majola,Vil,30504014069,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34936,34936,POINT (34.87414601769412 -15.692631970451862),Chitambuli,Vil,30504014053,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34937,34937,POINT (34.87414601769412 -15.692631970451862),Chatsokera,Vil,30504014051,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34938,34938,POINT (34.87414601769412 -15.692631970451862),Ziyenda,Vil,30504014103,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34939,34939,POINT (34.87414601769412 -15.692631970451862),Mtenje,Vil,30504014068,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34940,34940,POINT (34.87414601769412 -15.692631970451862),Roda,Vil,30504014052,30504014,30504,305,TA Kunthembwe,Blantyre,700852.2813,8264174.75,34.87398,-15.67424
mw_villagespoints.34941,34941,POINT (34.88022639011051 -15.671777747816051),Makunje,Vil,30504015026,30504015,30504,305,TA Kunthembwe,Blantyre,701524.5938,8266476.75,34.88006,-15.65339
mw_villagespoints.34942,34942,POINT (34.88022639011051 -15.671777747816051),Kadikikila,Vil,30504015056,30504015,30504,305,TA Kunthembwe,Blantyre,701524.5938,8266476.75,34.88006,-15.65339
mw_villagespoints.34943,34943,POINT (34.884161997724966 -15.666708318933928),Kadikila,Vil,30504016056,30504016,30504,305,TA Kunthembwe,Blantyre,701951.5313,8267034,34.88399,-15.64832
mw_villagespoints.34944,34944,POINT (34.884161997724966 -15.666708318933928),Chinkhandwe,Vil,30504016098,30504016,30504,305,TA Kunthembwe,Blantyre,701951.5313,8267034,34.88399,-15.64832
mw_villagespoints.34945,34945,POINT (34.884161997724966 -15.666708318933928),Makunje,Vil,30504016026,30504016,30504,305,TA Kunthembwe,Blantyre,701951.5313,8267034,34.88399,-15.64832
mw_villagespoints.34946,34946,POINT (34.8624399578155 -15.666010875338726),Kunthembwe,Vil,30504017061,30504017,30504,305,TA Kunthembwe,Blantyre,699623.25,8267131.75,34.86227,-15.64762
mw_villagespoints.34947,34947,POINT (34.8624399578155 -15.666010875338726),Makunje,Vil,30504017026,30504017,30504,305,TA Kunthembwe,Blantyre,699623.25,8267131.75,34.86227,-15.64762
mw_villagespoints.34948,34948,POINT (34.85931085225164 -15.647905527789963),Twaya,Vil,30504018064,30504018,30504,305,TA Kunthembwe,Blantyre,699305.3125,8269138.25,34.85914,-15.62952
mw_villagespoints.34949,34949,POINT (34.85931085225164 -15.647905527789963),Kunthembwe,Vil,30504018061,30504018,30504,305,TA Kunthembwe,Blantyre,699305.3125,8269138.25,34.85914,-15.62952
mw_villagespoints.34950,34950,POINT (34.85931085225164 -15.647905527789963),Gwadani,Vil,30504018067,30504018,30504,305,TA Kunthembwe,Blantyre,699305.3125,8269138.25,34.85914,-15.62952
mw_villagespoints.34951,34951,POINT (34.85931085225164 -15.647905527789963),Issa,Vil,30504018065,30504018,30504,305,TA Kunthembwe,Blantyre,699305.3125,8269138.25,34.85914,-15.62952
mw_villagespoints.34952,34952,POINT (34.84184426187047 -15.679313140473784),Mtenje,Vil,30504019068,30504019,30504,305,TA Kunthembwe,Blantyre,697402.2813,8265679,34.84168,-15.66092
mw_villagespoints.34953,34953,POINT (34.84184426187047 -15.679313140473784),Majola,Vil,30504019069,30504019,30504,305,TA Kunthembwe,Blantyre,697402.2813,8265679,34.84168,-15.66092
mw_villagespoints.34954,34954,POINT (34.84184426187047 -15.679313140473784),Gwadani,Vil,30504019067,30504019,30504,305,TA Kunthembwe,Blantyre,697402.2813,8265679,34.84168,-15.66092
mw_villagespoints.34955,34955,POINT (34.84184426187047 -15.679313140473784),Roda,Vil,30504019052,30504019,30504,305,TA Kunthembwe,Blantyre,697402.2813,8265679,34.84168,-15.66092
mw_villagespoints.34956,34956,POINT (34.84184426187047 -15.679313140473784),Chitambuli,Vil,30504019053,30504019,30504,305,TA Kunthembwe,Blantyre,697402.2813,8265679,34.84168,-15.66092
mw_villagespoints.34957,34957,POINT (34.85853820728755 -15.700279146819689),Chazemba,Vil,30504020047,30504020,30504,305,TA Kunthembwe,Blantyre,699171.6563,8263343.25,34.85837,-15.68189
mw_villagespoints.34958,34958,POINT (34.85853820728755 -15.700279146819689),Mapondela,Vil,30504020079,30504020,30504,305,TA Kunthembwe,Blantyre,699171.6563,8263343.25,34.85837,-15.68189
mw_villagespoints.34959,34959,POINT (34.85853820728755 -15.700279146819689),Kamoyo,Vil,30504020071,30504020,30504,305,TA Kunthembwe,Blantyre,699171.6563,8263343.25,34.85837,-15.68189
mw_villagespoints.34960,34960,POINT (34.85853820728755 -15.700279146819689),Chigunkha,Vil,30504020015,30504020,30504,305,TA Kunthembwe,Blantyre,699171.6563,8263343.25,34.85837,-15.68189
mw_villagespoints.34961,34961,POINT (34.85853820728755 -15.700279146819689),Mwaiwala,Vil,30504020072,30504020,30504,305,TA Kunthembwe,Blantyre,699171.6563,8263343.25,34.85837,-15.68189
mw_villagespoints.34962,34962,POINT (34.83300632417337 -15.705205204163978),Mtenje,Vil,30504021068,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34963,34963,POINT (34.83300632417337 -15.705205204163978),Kanthunkako,Vil,30504021105,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34964,34964,POINT (34.83300632417337 -15.705205204163978),Majola,Vil,30504021069,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34965,34965,POINT (34.83300632417337 -15.705205204163978),Mpakuleni,Vil,30504021012,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34966,34966,POINT (34.83300632417337 -15.705205204163978),Chigunkha,Vil,30504021015,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34967,34967,POINT (34.83300632417337 -15.705205204163978),Roda,Vil,30504021052,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34968,34968,POINT (34.83300632417337 -15.705205204163978),Mpakeni,Vil,30504021076,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34969,34969,POINT (34.83300632417337 -15.705205204163978),Kusena,Vil,30504021075,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34970,34970,POINT (34.83300632417337 -15.705205204163978),Mapondela,Vil,30504021079,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34971,34971,POINT (34.83300632417337 -15.705205204163978),Kamoyo,Vil,30504021071,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34972,34972,POINT (34.83300632417337 -15.705205204163978),Mwaiwala,Vil,30504021072,30504021,30504,305,TA Kunthembwe,Blantyre,696429.9832,8262822,34.83284,-15.68682
mw_villagespoints.34973,34973,POINT (34.79418392542527 -15.661068413167817),Chikwinya,Vil,30504022060,30504022,30504,305,TA Kunthembwe,Blantyre,692309.8438,8267741.75,34.79402,-15.64268
mw_villagespoints.34974,34974,POINT (34.79418392542527 -15.661068413167817),Kunthembwe,Vil,30504022061,30504022,30504,305,TA Kunthembwe,Blantyre,692309.8438,8267741.75,34.79402,-15.64268
mw_villagespoints.34975,34975,POINT (34.79418392542527 -15.661068413167817),Gomanic,Vil,30504022007,30504022,30504,305,TA Kunthembwe,Blantyre,692309.8438,8267741.75,34.79402,-15.64268
mw_villagespoints.34976,34976,POINT (34.79418392542527 -15.661068413167817),Kaliati,Vil,30504022077,30504022,30504,305,TA Kunthembwe,Blantyre,692309.8438,8267741.75,34.79402,-15.64268
mw_villagespoints.34977,34977,POINT (34.77580519589293 -15.704164035576124),Namwina,Vil,30504023081,30504023,30504,305,TA Kunthembwe,Blantyre,690299.4063,8262989.5,34.77565,-15.68577
mw_villagespoints.34978,34978,POINT (34.77580519589293 -15.704164035576124),Lesa,Vil,30504023082,30504023,30504,305,TA Kunthembwe,Blantyre,690299.4063,8262989.5,34.77565,-15.68577
mw_villagespoints.34979,34979,POINT (34.77580519589293 -15.704164035576124),Chitete,Vil,30504023017,30504023,30504,305,TA Kunthembwe,Blantyre,690299.4063,8262989.5,34.77565,-15.68577
mw_villagespoints.34980,34980,POINT (34.77580519589293 -15.704164035576124),Tsabola,Vil,30504023008,30504023,30504,305,TA Kunthembwe,Blantyre,690299.4063,8262989.5,34.77565,-15.68577
mw_villagespoints.34981,34981,POINT (34.77580519589293 -15.704164035576124),Chaswanthaka,Vil,30504023080,30504023,30504,305,TA Kunthembwe,Blantyre,690299.4063,8262989.5,34.77565,-15.68577
mw_villagespoints.34982,34982,POINT (34.789155312655275 -15.763770606022591),Chikwinya,Vil,30504024060,30504024,30504,305,TA Kunthembwe,Blantyre,691674.5625,8256381.5,34.78899,-15.74538
